測站編號,時間,陣風_風速,風速,風向,氣壓,氣溫,海面溫度,示性波高,平均週期,波向,波浪尖峰週期,流速,分層流速{深度:流速},流向,分層流向{深度:流向},流速(節),潮高
Vector_CWB_FB_46694A,"2021-01-02 00:00:00",3.9,2.6,332,1023.6,14.3,20,1.09,6,45,6.9,,,,,,
Vector_CWB_FB_46694A,"2021-01-02 01:00:00",8.8,6.9,45,1024,15,20.1,1.14,6,56,9.4,,,,,,
Vector_CWB_FB_46694A,"2021-01-02 02:00:00",8.9,7,50,1023,14.7,20.1,1.37,6.1,56,8.2,,,,,,
Vector_CWB_FB_46694A,"2021-01-02 03:00:00",8.8,6.2,26,1024.1,14.7,20.1,1.87,6.4,67,7.3,,,,,,
Vector_CWB_FB_46694A,"2021-01-02 04:00:00",9.5,6.1,13,1024.3,13.5,19.9,2,6.3,45,7,,,,,,
Vector_CWB_FB_46694A,"2021-01-02 05:00:00",11.7,7.8,11,1025.2,13,19.8,2.24,6.2,67,8,,,,,,
Vector_CWB_FB_46694A,"2021-01-02 06:00:00",10.7,7.5,17,1024.9,13.3,19.6,,,,,,,,,,
Vector_CWB_FB_46694A,"2021-01-02 07:00:00",9.2,6.2,21,1024.5,14.1,19.5,2.17,6.2,67,7.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-02 08:00:00",8.4,5.8,49,1024.1,14,19,1.79,5.7,67,8.1,,,,,,
Vector_CWB_FB_46694A,"2021-01-02 09:00:00",8.1,5,59,1024.8,14.3,19.3,1.86,5.8,67,7,,,,,,
Vector_CWB_FB_46694A,"2021-01-02 10:00:00",7.6,4.5,42,1025.1,14.5,19.5,1.52,5.5,67,7,,,,,,
Vector_CWB_FB_46694A,"2021-01-02 11:00:00",6.8,4.2,21,1024.3,14.8,19.2,1.49,5.8,67,8.1,,,,,,
Vector_CWB_FB_46694A,"2021-01-02 12:00:00",8.8,5.6,30,1023.6,14.9,19.4,1.4,5.6,56,7.5,,,,,,
Vector_CWB_FB_46694A,"2021-01-02 13:00:00",7.4,5.1,39,1022.7,14.8,20.4,1.28,5.6,45,7.1,,,,,,
Vector_CWB_FB_46694A,"2021-01-02 14:00:00",8.6,5.6,15,1022.3,15,20.8,1.47,6,56,6.9,,,,,,
Vector_CWB_FB_46694A,"2021-01-02 15:00:00",9.7,6.5,26,1022.4,15.2,20.9,1.41,5.7,56,7.2,,,,,,
Vector_CWB_FB_46694A,"2021-01-02 16:00:00",9.2,6.4,49,1023,15.1,20.9,1.55,5.7,67,7.8,,,,,,
Vector_CWB_FB_46694A,"2021-01-02 17:00:00",9.3,7.1,53,1022.9,15.3,20.8,1.87,6.2,67,7.4,,,,,,
Vector_CWB_FB_46694A,"2021-01-02 18:00:00",10.1,7,69,1023.1,15.7,20.4,,,,,,,,,,
Vector_CWB_FB_46694A,"2021-01-02 19:00:00",11,8.4,68,1022.9,16.1,20.1,2.12,5.7,56,7,,,,,,
Vector_CWB_FB_46694A,"2021-01-02 20:00:00",10.2,8.2,77,1022.9,16.1,19.7,2.23,5.8,56,7.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-02 21:00:00",10.3,8.1,79,1022.8,16.3,19.3,1.6,5.3,78,8,,,,,,
Vector_CWB_FB_46694A,"2021-01-02 22:00:00",11.9,7.7,85,1023.2,16.3,19.1,1.76,5.1,67,7.8,,,,,,
Vector_CWB_FB_46694A,"2021-01-02 23:00:00",9.2,6.4,86,1023.1,16.3,18.9,1.76,5.3,67,7.5,,,,,,
Vector_CWB_FB_46694A,"2021-01-03 00:00:00",6,4.2,85,1023,16.3,19.5,1.46,5.9,56,7.4,,,,,,
Vector_CWB_FB_46694A,"2021-01-03 01:00:00",4.9,3,84,1023,16.1,20.7,1.26,5.8,45,7.3,,,,,,
Vector_CWB_FB_46694A,"2021-01-03 02:00:00",3.3,1.9,244,1022.9,15.6,21,1.07,5.5,45,7.3,,,,,,
Vector_CWB_FB_46694A,"2021-01-03 03:00:00",,,,1023,15.8,21.1,1.08,5.9,67,7.8,,,,,,
Vector_CWB_FB_46694A,"2021-01-03 04:00:00",4.3,2.8,236,1023.1,16,21,1.27,5.9,56,6.4,,,,,,
Vector_CWB_FB_46694A,"2021-01-03 05:00:00",4.6,2.6,134,1023.3,17,20.9,1.37,5.9,67,7.1,,,,,,
Vector_CWB_FB_46694A,"2021-01-03 06:00:00",2.6,1.6,332,1023.5,16.7,20.8,1.65,5.9,67,6.4,,,,,,
Vector_CWB_FB_46694A,"2021-01-03 07:00:00",3.5,2.4,202,1024.1,16.5,20.5,1.65,5.8,78,6.7,,,,,,
Vector_CWB_FB_46694A,"2021-01-03 08:00:00",2.8,1.2,248,1024.2,16.6,20.2,1.43,5.6,67,6.8,,,,,,
Vector_CWB_FB_46694A,"2021-01-03 09:00:00",,,,1024,17.4,20.2,1.78,6.4,67,7.2,,,,,,
Vector_CWB_FB_46694A,"2021-01-03 10:00:00",,,,1023,18.6,20,1.33,5.6,78,6.7,,,,,,
Vector_CWB_FB_46694A,"2021-01-03 11:00:00",,,,1022.3,18.3,18.7,1.11,5.4,67,6.9,,,,,,
Vector_CWB_FB_46694A,"2021-01-03 12:00:00",,,,1021.4,18.4,18.6,1.06,5.4,67,6.9,,,,,,
Vector_CWB_FB_46694A,"2021-01-03 13:00:00",2,1.1,235,1020.9,18.1,20,1.23,5.8,67,7.8,,,,,,
Vector_CWB_FB_46694A,"2021-01-03 14:00:00",,,,1020.3,18.1,20,1.11,5.8,45,7.4,,,,,,
Vector_CWB_FB_46694A,"2021-01-03 15:00:00",3.8,2.3,314,1020.1,18,20.6,1.11,5.7,45,7.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-03 16:00:00",5.5,3.1,334,1020.4,17.6,20.3,1.42,6.1,56,7.4,,,,,,
Vector_CWB_FB_46694A,"2021-01-03 17:00:00",,,,1020.8,17.6,20.2,1.56,5.9,67,7.5,,,,,,
Vector_CWB_FB_46694A,"2021-01-03 18:00:00",4.7,3.2,334,1021.2,17.4,20.1,1.49,5.6,78,7.4,,,,,,
Vector_CWB_FB_46694A,"2021-01-03 19:00:00",2.4,1.1,186,1021.8,16.9,19.9,1.84,5.8,67,8.2,,,,,,
Vector_CWB_FB_46694A,"2021-01-03 20:00:00",4.6,2.5,222,1021.7,16.8,19.6,1.89,6.2,67,7.8,,,,,,
Vector_CWB_FB_46694A,"2021-01-03 21:00:00",,,,1021.9,16.5,19.6,1.45,5.8,56,7.2,,,,,,
Vector_CWB_FB_46694A,"2021-01-03 22:00:00",2.9,1.8,215,1021.7,16.4,19.5,1.52,5.8,78,8,,,,,,
Vector_CWB_FB_46694A,"2021-01-03 23:00:00",,,,1021.9,16.5,19.1,1.84,7.5,67,7.5,,,,,,
Vector_CWB_FB_46694A,"2021-01-04 00:00:00",7.4,5.1,304,1021.3,17,19.3,1.11,5.9,45,7.4,,,,,,
Vector_CWB_FB_46694A,"2021-01-04 01:00:00",5.9,2.9,299,1021.2,17.5,19,1.19,6.2,45,6.7,,,,,,
Vector_CWB_FB_46694A,"2021-01-04 02:00:00",8.1,4,14,1021.3,17.5,19,1.19,6.1,67,7.4,,,,,,
Vector_CWB_FB_46694A,"2021-01-04 03:00:00",10.6,7.2,8,1021.2,17,21.1,1.68,5.9,56,6.8,,,,,,
Vector_CWB_FB_46694A,"2021-01-04 04:00:00",8,4.9,348,1021.2,16.6,21.2,1.59,5.9,67,7.5,,,,,,
Vector_CWB_FB_46694A,"2021-01-04 05:00:00",8.2,5.6,8,1020.9,16.7,21.2,1.88,6.2,78,7.3,,,,,,
Vector_CWB_FB_46694A,"2021-01-04 06:00:00",8.5,6,23,1021.4,17,21,2.55,6.4,67,7.4,,,,,,
Vector_CWB_FB_46694A,"2021-01-04 07:00:00",6.5,3.6,351,1021.4,16.8,20.7,2.55,6.7,56,7.4,,,,,,
Vector_CWB_FB_46694A,"2021-01-04 08:00:00",6.2,4.1,40,1021.8,17.7,20.3,2.71,6.5,56,8.1,,,,,,
Vector_CWB_FB_46694A,"2021-01-04 09:00:00",5.1,2.6,348,1022.3,17.2,20.1,2.39,6.1,56,8.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-04 10:00:00",8.3,4.8,6,1021.5,17.3,19,2.24,5.9,67,7.7,,,,,,
Vector_CWB_FB_46694A,"2021-01-04 11:00:00",9.1,5.7,48,1020.3,17.4,18.6,2.3,6.2,67,8.1,,,,,,
Vector_CWB_FB_46694A,"2021-01-04 12:00:00",6.5,4.1,6,1019.1,17.2,19.2,2.17,6,67,7.4,,,,,,
Vector_CWB_FB_46694A,"2021-01-04 13:00:00",11,7.8,41,1018.1,17.9,19.8,1.91,5.5,67,8.3,,,,,,
Vector_CWB_FB_46694A,"2021-01-04 14:00:00",5,3.1,81,1018.1,18,20.4,2.23,6.2,56,8.2,,,,,,
Vector_CWB_FB_46694A,"2021-01-04 15:00:00",5.4,3.4,64,1017.4,18,20.7,1.94,6.3,45,8.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-04 16:00:00",7.1,5.3,35,1018.2,18.2,20.8,1.78,6.5,45,8.5,,,,,,
Vector_CWB_FB_46694A,"2021-01-04 17:00:00",5.9,3.8,352,1018.3,18.1,20.8,1.78,6.5,67,9.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-04 18:00:00",5.1,2.8,30,1018.4,18.6,20.6,1.88,6.5,67,9.3,,,,,,
Vector_CWB_FB_46694A,"2021-01-04 19:00:00",5.2,3.3,71,1018.4,18.6,19.9,2.24,6.5,67,9.1,,,,,,
Vector_CWB_FB_46694A,"2021-01-04 20:00:00",4.3,2.9,38,1018.3,19,20.4,2.63,6.7,67,8.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-04 21:00:00",5.9,3.6,88,1017.9,19.5,20.5,2.27,6.3,78,8.9,,,,,,
Vector_CWB_FB_46694A,"2021-01-04 22:00:00",,,,1017.8,18.9,20.2,1.88,6.1,78,8.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-04 23:00:00",3.5,1.7,317,1017.8,18.3,20.1,2.03,6.6,101,9.1,,,,,,
Vector_CWB_FB_46694A,"2021-01-05 00:00:00",2.9,1.8,157,1017.7,17.6,20.1,1.9,6.6,78,9.4,,,,,,
Vector_CWB_FB_46694A,"2021-01-05 01:00:00",13.5,9.2,3,1018.1,17.7,19.8,2.18,7.3,45,9.4,,,,,,
Vector_CWB_FB_46694A,"2021-01-05 02:00:00",15,10.9,357,1017.2,17.4,19.4,1.66,6.5,45,8.8,,,,,,
Vector_CWB_FB_46694A,"2021-01-05 03:00:00",12.2,7.8,355,1018.5,16.8,20.8,1.63,6,33,8.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-05 04:00:00",13.6,9.3,1,1018.6,16.5,20.3,2.05,6.5,45,8.5,,,,,,
Vector_CWB_FB_46694A,"2021-01-05 05:00:00",12.4,7.9,4,1019.4,16.3,20.2,2.71,6.9,45,8.5,,,,,,
Vector_CWB_FB_46694A,"2021-01-05 06:00:00",10.5,7.6,16,1020.1,16.4,20.2,2.93,7.1,56,8.8,,,,,,
Vector_CWB_FB_46694A,"2021-01-05 07:00:00",10.6,7,19,1020.3,16.6,20.7,3.17,7.3,56,9.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-05 08:00:00",12.9,8.6,16,1021.2,15.8,19.8,3.99,7.7,45,9.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-05 09:00:00",10.9,7,6,1021.6,15.9,19.7,3.29,6.9,67,10.2,,,,,,
Vector_CWB_FB_46694A,"2021-01-05 10:00:00",10.8,7.9,7,1021.6,15.5,19,3.42,7,56,8.8,,,,,,
Vector_CWB_FB_46694A,"2021-01-05 11:00:00",9.7,6.6,4,1020.6,15.4,,3.68,7.7,78,9.8,,,,,,
Vector_CWB_FB_46694A,"2021-01-05 12:00:00",10.5,7.9,25,1019.5,15.9,19.5,3,7,67,9.3,,,,,,
Vector_CWB_FB_46694A,"2021-01-05 13:00:00",10.6,7.7,18,1019,15.7,19.4,2.98,7.3,56,9.3,,,,,,
Vector_CWB_FB_46694A,"2021-01-05 14:00:00",11.8,8.2,7,1018.8,15.5,19.2,2.87,6.8,56,9.1,,,,,,
Vector_CWB_FB_46694A,"2021-01-05 15:00:00",11.4,8,30,1019.2,15.6,19.2,3.12,7.4,56,9.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-05 16:00:00",12.6,8,11,1019.6,16.4,21,2.46,7.1,45,10,,,,,,
Vector_CWB_FB_46694A,"2021-01-05 17:00:00",11.5,7,8,1019.9,15.5,20.8,2.42,7.2,56,10,,,,,,
Vector_CWB_FB_46694A,"2021-01-05 18:00:00",13.4,8.8,15,1020.8,15.8,20.7,2.24,6.5,67,10.2,,,,,,
Vector_CWB_FB_46694A,"2021-01-05 19:00:00",12.2,8.3,12,1021.8,15.3,20.7,2.76,6.7,90,9.8,,,,,,
Vector_CWB_FB_46694A,"2021-01-05 20:00:00",10.4,6.9,12,1022.2,15.9,20.3,3.29,7,78,10,,,,,,
Vector_CWB_FB_46694A,"2021-01-05 21:00:00",11.9,8.5,20,1022.3,15.9,20.5,3.44,7.3,67,8.2,,,,,,
Vector_CWB_FB_46694A,"2021-01-05 22:00:00",11.6,8.9,29,1022.2,15.5,20.4,3.46,7,67,8,,,,,,
Vector_CWB_FB_46694A,"2021-01-05 23:00:00",11.7,7.8,16,1021.4,16,20.5,3.51,7,67,8.9,,,,,,
Vector_CWB_FB_46694A,"2021-01-06 00:00:00",14.2,9.3,29,1021.6,15.2,20.2,3.34,7.7,67,9.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-06 01:00:00",11.2,8.5,32,1021.7,15.3,20.1,2.78,6.6,56,11.1,,,,,,
Vector_CWB_FB_46694A,"2021-01-06 02:00:00",10.6,7.6,25,1021.5,15.7,21.4,3.2,7.4,56,9.8,,,,,,
Vector_CWB_FB_46694A,"2021-01-06 03:00:00",11.1,7.9,41,1021.1,16.3,21.3,2.86,7.2,45,9.8,,,,,,
Vector_CWB_FB_46694A,"2021-01-06 04:00:00",12.6,8.8,12,1020.9,15.7,21.4,2.95,7.4,56,9.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-06 05:00:00",13.1,10,43,1021,16.2,21.3,2.68,6.8,56,9.8,,,,,,
Vector_CWB_FB_46694A,"2021-01-06 06:00:00",13.2,9.9,63,1021.7,15.5,21.3,2.89,6.9,78,10.2,,,,,,
Vector_CWB_FB_46694A,"2021-01-06 07:00:00",12.1,8.8,32,1022,15.1,21.3,3.01,7.1,90,10.2,,,,,,
Vector_CWB_FB_46694A,"2021-01-06 08:00:00",11.5,8.1,41,1022.5,16.2,21.1,3.68,7.6,67,9.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-06 09:00:00",9.7,7.1,57,1022.6,16.3,20.3,3.25,7.2,90,8.9,,,,,,
Vector_CWB_FB_46694A,"2021-01-06 10:00:00",9.9,7.4,46,1021.9,15.6,20.4,3.21,6.8,67,9.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-06 11:00:00",11.7,7,53,1020.2,15.6,19.9,3.13,6.8,123,10.8,,,,,,
Vector_CWB_FB_46694A,"2021-01-06 12:00:00",10.8,7.3,44,1019.2,15.9,19.5,3.12,7,78,9.4,,,,,,
Vector_CWB_FB_46694A,"2021-01-06 13:00:00",9.8,7.5,38,1018.1,15.1,19.5,3.05,6.7,90,10.2,,,,,,
Vector_CWB_FB_46694A,"2021-01-06 14:00:00",10,7.6,38,1017.6,14.8,20.1,2.67,6.6,78,10,,,,,,
Vector_CWB_FB_46694A,"2021-01-06 15:00:00",11.1,7.5,43,1017.7,14.9,20,3.25,7.4,56,10.2,,,,,,
Vector_CWB_FB_46694A,"2021-01-06 16:00:00",10.5,6.7,26,1017.8,15.1,21.3,2.65,7.2,67,10.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-06 17:00:00",10.8,7.5,17,1018,14.8,21.3,2.31,6.8,45,10.4,,,,,,
Vector_CWB_FB_46694A,"2021-01-06 18:00:00",10.5,6.9,11,1018.8,14.6,21.2,2.46,7.1,45,10,,,,,,
Vector_CWB_FB_46694A,"2021-01-06 19:00:00",11.1,7.5,16,1019.1,14.9,21.2,2.39,6.9,56,10.2,,,,,,
Vector_CWB_FB_46694A,"2021-01-06 20:00:00",11.5,8.2,33,1019.2,15.1,21.1,2.65,6.8,78,10,,,,,,
Vector_CWB_FB_46694A,"2021-01-06 21:00:00",12.2,9.5,31,1020,15,21,2.87,6.8,67,8.9,,,,,,
Vector_CWB_FB_46694A,"2021-01-06 22:00:00",12.4,8.3,25,1020.4,14.5,20.8,2.99,6.8,67,9.4,,,,,,
Vector_CWB_FB_46694A,"2021-01-06 23:00:00",9.4,7.1,37,1020.8,14.5,20.7,2.96,6.7,78,10.2,,,,,,
Vector_CWB_FB_46694A,"2021-01-07 00:00:00",10.9,7.7,36,1020.3,14.7,20.6,2.88,6.6,78,9.8,,,,,,
Vector_CWB_FB_46694A,"2021-01-07 01:00:00",11.6,8.8,26,1020.1,13.9,20.3,2.17,6.3,67,9.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-07 02:00:00",13.1,10,33,1020.2,14.4,20.1,2.81,7.1,56,9.3,,,,,,
Vector_CWB_FB_46694A,"2021-01-07 03:00:00",12.5,10.2,35,1019.3,14.4,20.2,2.5,6.8,56,9.8,,,,,,
Vector_CWB_FB_46694A,"2021-01-07 04:00:00",13.6,11,32,1019.8,13.9,20.2,2.46,6.3,67,10.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-07 05:00:00",13.7,10.6,36,1020.9,14,20.1,2.39,6.4,45,8.1,,,,,,
Vector_CWB_FB_46694A,"2021-01-07 06:00:00",15.4,11,12,1021.2,13.6,19.9,,,,,,,,,,
Vector_CWB_FB_46694A,"2021-01-07 07:00:00",14.9,10.3,17,1022,13.3,20,2.73,6.8,45,9.3,,,,,,
Vector_CWB_FB_46694A,"2021-01-07 08:00:00",14.5,10.3,24,1023.6,12.9,20,3.73,7.5,56,9.3,,,,,,
Vector_CWB_FB_46694A,"2021-01-07 09:00:00",14.5,10.7,25,1024.1,12.7,20.1,3.56,7.4,56,9.4,,,,,,
Vector_CWB_FB_46694A,"2021-01-07 10:00:00",13.5,10,30,1024.1,13.3,20.1,4.24,8,67,9.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-07 11:00:00",13,9,22,1023.3,12.6,20,3.99,7.5,67,9.8,,,,,,
Vector_CWB_FB_46694A,"2021-01-07 12:00:00",13.6,9,9,1022.5,12,20,3.67,7.3,56,9.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-07 13:00:00",13,9.2,25,1022.2,12.6,19.7,3.48,7,67,10.2,,,,,,
Vector_CWB_FB_46694A,"2021-01-07 14:00:00",13.3,9.5,14,1022,12.5,19.7,2.76,6.9,45,9.3,,,,,,
Vector_CWB_FB_46694A,"2021-01-07 15:00:00",14.8,11.1,23,1022,11.8,19.6,2.73,6.6,45,10.2,,,,,,
Vector_CWB_FB_46694A,"2021-01-07 16:00:00",14.2,11,29,1022.6,12,19.6,2.46,6.5,45,10,,,,,,
Vector_CWB_FB_46694A,"2021-01-07 17:00:00",15.5,11.3,19,1023,11.7,19.7,3.1,7.2,45,9.3,,,,,,
Vector_CWB_FB_46694A,"2021-01-07 18:00:00",16.9,9.7,21,1023.9,11.7,19.7,2.42,6.5,45,9.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-07 19:00:00",15.1,11.2,32,1024.3,10.6,19.7,3.02,6.9,45,9.8,,,,,,
Vector_CWB_FB_46694A,"2021-01-07 20:00:00",13.9,10.2,18,1025.2,10.6,20.1,3.39,7.4,56,11.1,,,,,,
Vector_CWB_FB_46694A,"2021-01-07 21:00:00",13.2,8.8,9,1025.3,10.5,19.8,4.36,8,56,10.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-07 22:00:00",13.3,9.1,14,1025.5,10.7,19.7,,,,,,,,,,
Vector_CWB_FB_46694A,"2021-01-07 23:00:00",14.6,10.9,26,1025.8,10.7,19.8,3.71,7.2,56,11.1,,,,,,
Vector_CWB_FB_46694A,"2021-01-08 00:00:00",14.4,10.1,9,1025.5,9.8,19.6,3.8,7.7,45,11.1,,,,,,
Vector_CWB_FB_46694A,"2021-01-08 01:00:00",15.2,10.6,16,1025.6,9.1,19.4,3.43,7.3,56,10.2,,,,,,
Vector_CWB_FB_46694A,"2021-01-08 02:00:00",15.1,10.6,4,1025.5,9,19.2,3.95,8,45,11.9,,,,,,
Vector_CWB_FB_46694A,"2021-01-08 03:00:00",14.4,10.6,3,1025.2,8.5,19.2,3.59,7.8,45,10.4,,,,,,
Vector_CWB_FB_46694A,"2021-01-08 04:00:00",11.5,7.6,358,1025.3,8.5,19.2,2.93,7.5,56,10.4,,,,,,
Vector_CWB_FB_46694A,"2021-01-08 05:00:00",12,8.9,1,1024.5,8.9,19.1,2.31,6.8,33,9.1,,,,,,
Vector_CWB_FB_46694A,"2021-01-08 06:00:00",10.6,7.5,6,1025.9,8.7,19.1,2.49,6.9,45,10.2,,,,,,
Vector_CWB_FB_46694A,"2021-01-08 07:00:00",12.4,9.5,2,1025.9,8.7,19,2.57,7.6,33,11.3,,,,,,
Vector_CWB_FB_46694A,"2021-01-08 08:00:00",12.8,8.2,9,1026.2,8.6,19,2.67,6.9,56,8.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-08 09:00:00",9.2,6.4,359,1026.4,8.4,18.9,3.15,7.5,45,10,,,,,,
Vector_CWB_FB_46694A,"2021-01-08 10:00:00",10.7,7.2,11,1026.5,8.9,19,3.02,7.3,56,10.8,,,,,,
Vector_CWB_FB_46694A,"2021-01-08 11:00:00",13.6,9.4,5,1025.8,9.3,19.3,3.2,7.5,67,8.5,,,,,,
Vector_CWB_FB_46694A,"2021-01-08 12:00:00",13.7,8.6,7,1024.9,8.4,19.2,3.09,7.4,67,9.4,,,,,,
Vector_CWB_FB_46694A,"2021-01-08 13:00:00",12.4,7.7,8,1024.6,8.9,19.2,2.74,7,56,8.9,,,,,,
Vector_CWB_FB_46694A,"2021-01-08 14:00:00",13.8,9.4,6,1023.9,8.3,19.2,2.47,6.8,45,8.3,,,,,,
Vector_CWB_FB_46694A,"2021-01-08 15:00:00",,9.2,11,1023.8,8.6,19.3,2.59,7.1,45,9.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-08 16:00:00",,8.9,12,1024.7,9,19.2,2.01,6.7,33,10,,,,,,
Vector_CWB_FB_46694A,"2021-01-08 17:00:00",,9.6,10,1025.5,8.9,19.6,2.15,6.9,45,10.4,,,,,,
Vector_CWB_FB_46694A,"2021-01-08 18:00:00",,8.5,2,1026.1,8.9,19.6,2.08,6.5,45,10.4,,,,,,
Vector_CWB_FB_46694A,"2021-01-08 19:00:00",,8.1,4,1026.9,9.8,19.4,1.83,6.7,33,10.8,,,,,,
Vector_CWB_FB_46694A,"2021-01-08 20:00:00",,8,19,1026.6,9.6,19.3,,,,,,,,,,
Vector_CWB_FB_46694A,"2021-01-08 21:00:00",,7.9,9,1027.2,9.8,19.4,1.78,6.3,56,8.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-08 22:00:00",,7.7,6,1026.7,9.9,19.5,2.46,6.9,56,9.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-08 23:00:00",,7.8,5,1026.3,9.5,19.6,2.53,6.7,45,9.3,,,,,,
Vector_CWB_FB_46694A,"2021-01-09 00:00:00",,7.7,16,1026.1,10.1,19.6,2.64,7.2,56,9.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-09 01:00:00",,8.3,6,1026.4,9.4,19.6,2.71,7.5,67,9.6,,,,,,
Vector_CWB_FB_46694A,"2021-01-09 02:00:00",,10.1,21,1026.2,9.4,19.4,2.39,6.8,56,9.6,,,,,,
